ID,L,dL,x8,dx8,x24,dx24,magJ,magK
37200,5431.7423,255.05274,0.0014380000,0.00013190000,0.00029380000,5.0760000e-05,11.553908,10.341004
31136,6871.9749,322.62909,0.0010890000,0.00014640000,0.00035150000,5.2440000e-05,11.734896,10.465102
9899,4664.2360,218.74037,0.0025130000,0.00013650000,0.0019430000,7.2070000e-05,11.559909,10.401045
26385,6011.6338,281.59545,0.00099550000,0.00012350000,0.00051210000,5.3300000e-05,11.448098,10.323094
44055,6108.4408,286.87648,0.0011970000,0.00011800000,0.00010640000,3.9170000e-05,11.581031,10.369922
29715,4912.9229,231.44142,0.0012770000,0.00014020000,0.00046190000,5.1120000e-05,12.169082,10.985849
34123,5576.0300,261.76265,0.0014120000,0.00013090000,0.00033740000,5.3820000e-05,11.651025,10.473129
10063,5572.4010,261.44463,0.0016750000,0.00010460000,0.0015550000,6.7460000e-05,11.922997,10.636099
25746,4758.5689,222.58969,0.0024660000,0.00012850000,0.00062900000,5.1570000e-05,11.613958,10.361029
26447,5696.0038,267.80212,0.0013410000,0.00015180000,0.00052060000,6.0880000e-05,11.834983,10.523110
27464,5124.0572,241.88353,0.0015260000,0.00013000000,0.00053330000,4.8890000e-05,11.428880,10.290049
19090,5679.3025,267.00517,0.0017870000,0.00014470000,0.00081110000,5.0760000e-05,11.507878,10.257981
37436,5667.9480,266.13764,0.00097490000,0.00012700000,0.00026210000,5.0820000e-05,11.480103,10.129022
7702,4948.2480,231.66107,0.0027370000,0.00013020000,0.0020540000,7.1650000e-05,11.254029,10.013931
40064,5526.7189,259.56614,0.0014670000,0.00013410000,0.00021680000,4.9780000e-05,11.389966,10.127006
22373,5473.2864,257.06058,0.0011400000,0.00010490000,0.00064920000,4.5850000e-05,11.185945,9.9780749
15523,5075.1104,238.37977,0.0015880000,0.00012990000,0.0010330000,7.7210000e-05,11.199019,10.011954
14110,5533.7252,259.23416,0.0018020000,0.00013180000,0.0011690000,5.8090000e-05,11.521898,10.276940
23293,5261.2746,246.89750,0.0021340000,0.00012880000,0.00064690000,5.5870000e-05,12.487135,11.197863
15590,4366.3120,205.18093,0.0021250000,0.00014320000,0.0010980000,5.7890000e-05,11.593077,10.263987
36332,4208.4118,199.19425,0.0018850000,0.00011010000,0.00035080000,5.0270000e-05,11.271025,10.012942
44877,5244.4764,246.54524,0.0014120000,0.00012060000,0.00016680000,3.7250000e-05,10.425681,9.2559265
39502,5290.0751,247.23184,0.0018130000,0.00016210000,0.00028410000,4.3490000e-05,10.704999,9.4223365
33414,5110.5214,240.38671,0.0019830000,0.00014130000,0.00036950000,5.9870000e-05,10.585948,9.3289019
19431,5698.0500,268.16175,0.0014900000,0.00010470000,0.00078740000,4.8170000e-05,10.603024,9.3746144
23888,5369.3588,254.49106,0.0012590000,0.00011130000,0.00060370000,5.2830000e-05,10.428710,9.2211994
22364,5806.4490,272.22562,0.0014820000,0.00013320000,0.00066830000,5.2820000e-05,10.603024,9.2559265
41883,5128.9735,240.36989,0.0013990000,0.00012170000,0.00020480000,4.8190000e-05,10.538956,9.2875683
36599,4744.5695,222.65447,0.0017060000,0.00013630000,0.00034230000,4.5290000e-05,10.659046,9.3546588
38536,4272.1686,200.00504,0.0023020000,0.00012790000,0.00036870000,5.7600000e-05,11.724843,10.473129
34426,4349.2277,203.82694,0.0023870000,0.00012430000,0.00047190000,4.4300000e-05,11.894158,10.705878
44445,5325.7169,249.10687,0.0016110000,9.9690000e-05,0.00018790000,4.6550000e-05,11.484906,10.356949
40840,5800.2038,272.45717,0.0013330000,0.00013370000,0.00019350000,5.3300000e-05,11.625159,10.381894
36769,5510.7993,258.42828,0.0015900000,0.00014360000,0.00028730000,4.8540000e-05,12.304775,11.135859
9394,5019.1066,235.16813,0.0015360000,0.00013690000,0.0016970000,6.0460000e-06,11.726178,10.499895
43958,5411.9176,256.23770,0.0015260000,0.00015560000,0.00016580000,5.4370000e-05,11.538909,10.412890
35312,5133.5586,240.20853,0.0013630000,0.00010170000,0.00034620000,5.0500000e-05,12.103791,10.830022
36129,4407.8122,206.77789,0.0020450000,0.00010490000,0.00035900000,6.1890000e-05,11.684893,10.391894
24298,5491.1206,259.22331,0.0013860000,0.00013410000,0.00060800000,5.7930000e-05,11.484906,10.351083
32111,5863.0530,274.53698,0.00097210000,0.00013230000,0.00036170000,6.0850000e-05,11.622120,10.436976
15171,5273.7572,248.00435,0.0017070000,0.00012200000,0.0010740000,6.3500000e-05,11.946059,10.612083
23292,5521.8224,259.31033,0.0010120000,0.00013020000,0.00063170000,4.9950000e-05,11.601084,10.444062
40908,4567.3032,214.07787,0.0018760000,0.00010040000,0.00028170000,5.2660000e-05,12.248771,11.089129
25313,5545.9565,260.15734,0.0014700000,0.00013800000,0.00055920000,9.2750000e-05,11.877906,10.589988
20700,5673.9161,265.71364,0.0015060000,0.00014810000,0.00074840000,5.4410000e-05,11.689081,10.485029
9783,4902.8329,229.78542,0.0023420000,0.00014360000,0.0016660000,6.2950000e-05,11.434993,10.329913
38624,5016.5810,234.83613,0.0016950000,0.00013910000,0.00028140000,5.7860000e-05,11.953857,10.690082
37016,6396.7132,299.81218,0.0013300000,0.00015420000,0.00022420000,5.1930000e-05,12.071184,10.753064
44742,5263.8404,246.28213,0.0011730000,0.00013450000,0.00017610000,5.4560000e-05,11.730864,10.517063
47793,5773.8088,270.84618,0.0017460000,0.00015060000,5.2110000e-05,5.4580000e-05,11.619998,10.411938
37425,5626.0709,264.29087,0.0010470000,0.00014750000,0.00025980000,5.9230000e-05,11.836831,10.527072
29913,5147.7443,242.62855,0.0013720000,0.00011890000,0.00046390000,4.7850000e-05,11.652897,10.499121
11980,19582.441,915.29266,0.0035240000,0.00040530000,0.00049850000,7.0710000e-05,11.877138,10.557938
47362,4953.5521,232.39468,0.0013610000,0.00012050000,0.00014180000,4.7170000e-05,11.498901,10.415991
20340,4983.3571,233.62199,0.0020260000,9.9350000e-05,0.0010370000,5.6280000e-05,12.463169,11.455338
28837,6075.8048,284.63001,0.0010120000,0.00012240000,0.00044160000,5.6040000e-05,11.662933,10.446025
41541,5472.8112,256.62616,0.0013250000,0.00014610000,0.00021180000,6.0400000e-05,12.976238,11.840373
44067,6488.3093,304.08239,0.0012510000,0.00015070000,9.9270000e-05,5.1730000e-05,12.048029,10.766836
6667,4730.0264,223.37219,0.0023830000,0.00015240000,0.0023520000,7.1190000e-05,11.699132,10.415991
9544,15901.073,744.25452,0.0033360000,0.00025890000,0.0011890000,6.2450000e-05,11.730864,10.499121
12109,15390.167,722.10329,0.0031750000,0.00039030000,0.00067830000,7.3260000e-05,11.846861,10.557938
6872,10982.874,515.17380,0.0023790000,0.00020310000,0.0018620000,6.1190000e-05,11.426090,10.335001
13868,8029.9879,378.24219,0.0046790000,0.00026490000,0.00099890000,6.0990000e-05,11.699132,10.535040
22134,11227.758,526.37811,0.0018350000,0.00022970000,0.00034780000,5.6390000e-05,11.717861,10.464102
15309,10736.275,503.56938,0.0025000000,0.00022180000,0.00075020000,5.0170000e-05,11.648846,10.451935
20603,10931.328,512.76959,0.0019110000,0.00023970000,0.00038590000,5.7740000e-05,11.985197,10.788165
9452,10132.873,478.29172,0.0031900000,0.00025660000,0.0013050000,6.6190000e-05,11.400059,10.133985
9881,11908.518,558.29590,0.0028730000,0.00028640000,0.0012080000,8.7660000e-05,11.507878,10.265026
5161,9175.6286,429.17406,0.0037280000,0.00021700000,0.0027040000,7.1480000e-05,11.267954,10.072039
8548,8414.2178,395.03741,0.0037020000,0.00020010000,0.0016230000,0.00012610000,11.339926,10.090998
25959,25068.744,1166.1373,0.0028270000,0.00036850000,-0.00026740000,6.2880000e-05,11.567962,10.237927
4261,6879.0555,322.39291,0.011570000,0.00034890000,0.0035750000,9.1480000e-05,11.737931,10.486047
8317,17202.070,807.61283,0.0038870000,0.00034270000,0.0011490000,6.7460000e-05,11.681042,10.436002
5051,16360.412,768.76566,0.0041040000,0.00032500000,0.0023490000,0.00010110000,11.882139,10.543067
44974,5717.8645,269.43572,0.0010810000,0.00014040000,0.00014330000,5.8210000e-05,11.518859,10.374971
10511,11194.498,524.74749,0.0072470000,0.00031760000,0.0012280000,6.3700000e-05,11.855104,10.654987
6886,18057.734,846.08427,0.0028660000,0.00038830000,0.0014950000,7.0460000e-05,11.627901,10.488088
4263,15884.714,746.72993,0.0033960000,0.00030240000,0.0028270000,9.3080000e-05,11.581908,10.398926
41578,4943.0588,234.88101,0.0012630000,0.00013270000,0.00022850000,5.8570000e-05,11.395124,10.300953
7306,15317.297,719.89168,0.0041210000,0.00036120000,0.0015410000,7.3820000e-05,12.188846,10.959916
14098,15581.000,735.96186,0.0032740000,0.00036530000,0.00053860000,6.2590000e-05,11.980966,10.686092
41268,4770.0006,224.40356,0.0020350000,0.00021190000,0.00025170000,5.6890000e-05,11.641099,10.415991
14527,16779.709,788.17843,0.0025760000,0.00032090000,0.00036420000,7.2530000e-05,12.252018,11.000892
5392,16139.965,758.68624,0.0037590000,0.00034390000,0.0020730000,7.3990000e-05,11.744025,10.511049
836,4690.8891,218.64269,0.028120000,0.00055290000,0.022840000,0.00031410000,11.569118,10.291114
25880,5247.0082,247.77796,0.0012790000,0.00013340000,0.00057590000,5.0370000e-05,11.593964,10.406951
16175,20896.890,977.02532,0.0028740000,0.00035950000,0.00019150000,7.2300000e-05,11.384101,10.288986
11146,9748.5200,457.50834,0.0021900000,0.00022840000,0.0012000000,6.4300000e-05,11.939130,10.714020
20628,10713.058,501.22451,0.0026050000,0.00021760000,0.00048890000,5.2230000e-05,11.690049,10.444062
10259,20570.086,962.40382,0.0033580000,0.00039640000,0.00069720000,6.7790000e-05,11.561917,10.389094
23042,11802.504,554.54288,0.0022910000,0.00028630000,0.00021850000,6.4350000e-05,10.461551,9.2969025
8863,16501.360,772.52871,0.0032910000,0.00030640000,0.0011300000,7.1390000e-05,10.851937,9.6350056
3252,15717.125,736.64640,0.0040810000,0.00033960000,0.0039340000,0.00012020000,12.560217,11.406074
323,5375.1949,250.34916,0.036420000,0.00073120000,0.053910000,0.00042980000,10.663053,9.3958768
9521,11641.201,548.68115,0.0067060000,0.00029950000,0.0013110000,5.5820000e-05,10.614959,9.3682250
28032,4672.3877,219.21589,0.0014730000,7.9230000e-05,0.00052530000,4.9950000e-05,11.856986,10.627937
7070,15073.279,706.91736,0.0037170000,0.00034950000,0.0015550000,7.8080000e-05,11.773971,10.532910
8434,14338.851,674.77271,0.0034570000,0.00030920000,0.0012850000,0.00019430000,12.085969,10.788165
4069,13123.305,615.22332,0.0045320000,0.00032390000,0.0032790000,9.8790000e-05,11.866065,10.659163
9589,13217.984,621.55750,0.0045790000,0.00034230000,0.0011830000,5.7120000e-05,11.814866,10.512093
3991,11931.790,561.14023,0.0048610000,0.00032240000,0.0033020000,8.2250000e-05,12.069808,10.811984
14636,12837.100,601.84109,0.0027450000,0.00023240000,0.00066530000,5.3380000e-05,11.943201,10.672090
8986,12025.158,563.54748,0.0042610000,0.00029120000,0.0013540000,6.1280000e-05,12.333022,11.046033
11592,16815.231,788.58679,0.0038230000,0.00039090000,0.00068690000,6.4690000e-05,11.651961,10.472123
16412,15509.329,728.05121,0.0023030000,0.00030590000,0.00035150000,5.8120000e-05,12.137896,10.920051
10370,7618.1444,359.84492,0.0028390000,0.00021020000,0.0013670000,6.9510000e-05,12.043994,10.766177
14729,5936.9013,278.38600,0.0053230000,0.00017490000,0.0011410000,4.6350000e-05,11.651961,10.476913
19093,10265.029,481.42812,0.0024370000,0.00021040000,0.00052810000,6.0650000e-05,11.948926,10.690082
6502,7115.8931,335.42560,0.0041440000,0.00023060000,0.0022770000,8.0070000e-05,11.931033,10.739142
8080,14255.080,670.44738,0.0032510000,0.00028500000,0.0013650000,6.8510000e-05,11.460055,10.351083
13240,16111.830,765.76305,0.0027270000,0.00032480000,0.00060970000,8.7170000e-05,11.701089,10.539046
23441,10501.805,498.81075,0.0025200000,0.00024500000,0.00031830000,6.3150000e-05,12.195000,10.945816
29533,10188.235,476.75582,0.0015710000,0.00020480000,0.00031710000,5.1210000e-05,11.864167,10.639028
22690,10075.114,470.40270,0.0020060000,0.00016540000,0.00041220000,6.6300000e-05,12.057051,10.770141
24105,7689.1638,360.21871,0.0031120000,0.00015080000,0.00050500000,5.2120000e-05,11.986894,10.801030
2919,6312.6846,296.06748,0.0052900000,0.00025800000,0.0052880000,0.00011420000,12.055240,10.781120
17389,10828.481,509.83547,0.0023880000,0.00031050000,0.00057120000,6.4110000e-05,11.694906,10.465102
16657,8668.1435,405.95956,0.0020280000,0.00020860000,0.00076030000,6.0870000e-05,11.924198,10.665156
9831,5338.4218,250.67418,0.0043180000,0.00021150000,0.0016700000,5.4720000e-05,12.066148,10.752087
21655,9347.3337,437.80968,0.0014500000,0.00018700000,0.00048330000,6.1120000e-05,11.981810,10.754042
18788,10684.421,499.94597,0.0018750000,0.00018510000,0.00049550000,5.6690000e-05,11.901983,10.679982
14105,9256.5488,433.58185,0.0014910000,0.00018590000,0.00091020000,4.6560000e-05,12.260180,10.991923
4598,15337.382,718.04589,0.0026690000,0.00034870000,0.0026330000,9.3050000e-05,11.861894,10.663955
5712,14626.513,684.91030,0.0031490000,0.00024670000,0.0020530000,7.8680000e-05,11.638015,10.445043
7205,13536.016,633.38052,0.0037780000,0.00026380000,0.0016620000,6.2770000e-05,12.106158,10.868109
4693,11038.966,517.68893,0.0076130000,0.00035370000,0.0029550000,0.00011340000,12.528991,11.239897
6549,14081.025,661.99661,0.0031330000,0.00031710000,0.0017730000,8.4280000e-05,11.735907,10.512093
5906,10494.119,492.38942,0.0061160000,0.00023640000,0.0022410000,8.2230000e-05,12.182726,10.904955
11933,14384.418,671.39486,0.0038690000,0.00028840000,0.00085360000,6.4960000e-05,11.953857,10.752087
13641,8539.3032,401.88772,0.0021660000,0.00016530000,0.0010060000,5.2870000e-05,11.666088,10.495002
22688,8127.2533,380.94576,0.0017710000,0.00019860000,0.00046670000,6.6760000e-05,12.223135,10.969022
18821,6267.6741,296.43844,0.0025350000,0.00016620000,0.00071930000,5.4570000e-05,11.814866,10.629972
10336,12537.819,587.71962,0.0036170000,0.00031990000,0.0011150000,6.4280000e-05,11.723177,10.488088
16251,12013.038,563.29774,0.0024350000,0.00027630000,0.00056480000,8.0320000e-05,11.924198,10.646092
8681,11087.495,521.62622,0.0023900000,0.00026460000,0.0014490000,7.2660000e-05,12.000997,10.803076
13599,10006.998,470.15130,0.0040220000,0.00027280000,0.00089450000,5.6830000e-05,11.516103,10.407899
10847,14882.983,698.79130,0.0030180000,0.00032510000,0.00092080000,6.5150000e-05,11.667036,10.444062
9633,14899.407,697.87408,0.0033260000,0.00028650000,0.0011010000,6.7160000e-05,11.928214,10.679068
11025,10742.643,504.55460,0.0041600000,0.00022550000,0.0011000000,6.2870000e-05,12.372876,11.086025
11232,7195.3557,335.01070,0.0081560000,0.00021820000,0.0014900000,7.5880000e-05,12.131086,10.880131
8930,12236.429,575.20495,0.0035050000,0.00029980000,0.0013300000,7.8090000e-05,12.281134,10.983026
1728,16196.453,756.55317,0.0058910000,0.00032260000,0.0095630000,0.00019910000,11.563066,10.474893
8284,12325.205,577.73477,0.0036220000,0.00031010000,0.0014770000,8.4550000e-05,12.150164,10.848009
9024,13972.888,654.61321,0.0024400000,0.00029090000,0.0011770000,6.2680000e-05,12.168078,10.954019
7977,9024.6373,425.09366,0.0035310000,0.00029760000,0.0016640000,0.00011960000,11.805844,10.493975
19460,11508.466,538.68481,0.0022990000,0.00025770000,0.00040080000,5.5020000e-05,11.588067,10.423903
13658,10717.900,516.78718,0.0030800000,0.00030810000,0.00087470000,6.5480000e-05,12.041758,10.759928
15819,12036.753,563.80797,0.0020980000,0.00024240000,0.00061960000,6.8070000e-05,11.687146,10.490899
11136,12077.114,567.27078,0.0023990000,0.00025220000,0.0010520000,8.7280000e-05,12.178159,10.934974
12058,13877.817,651.35152,0.0022610000,0.00027330000,0.00087320000,5.9070000e-05,12.133027,10.859090
9786,13639.377,642.29437,0.0027200000,0.00027810000,0.0010810000,6.0450000e-05,11.643881,10.428968
8587,11739.505,555.02990,0.0045260000,0.00049820000,0.0014490000,6.8860000e-05,11.889101,10.655880
5989,13625.028,635.47308,0.0076930000,0.00033420000,0.0024540000,7.9900000e-05,12.122873,10.816811
14048,15901.798,743.32534,0.0019740000,0.00024570000,0.00068720000,6.3490000e-05,11.708949,10.514968
12566,10676.647,497.79324,0.0059950000,0.00027680000,0.0010660000,7.5990000e-05,11.929018,10.741074
20231,11648.558,544.13789,0.0018010000,0.00025140000,0.00048030000,6.2470000e-05,11.836091,10.639909
6071,9055.0835,426.67541,0.0033370000,0.00023200000,0.0022860000,7.5610000e-05,11.874072,10.649937
27475,7627.1436,357.63986,0.0019130000,0.00020890000,0.00036600000,6.2390000e-05,12.008768,10.754042
27813,8443.4366,394.42078,0.0013970000,0.00016650000,0.00033110000,4.3840000e-05,12.215770,10.977002
29897,7695.6592,361.24712,0.0017170000,0.00018820000,0.00029820000,8.1590000e-05,12.085039,10.831072
16178,7413.8316,349.34434,0.0021240000,0.00017010000,0.00094220000,5.2980000e-05,12.113767,10.844104
12994,12788.892,600.02881,0.0030280000,0.00035450000,0.00075440000,8.3940000e-05,12.243918,10.985042
12336,12336.549,576.86807,0.0045720000,0.00029810000,0.00090800000,6.0530000e-05,11.637092,10.440880
9016,14948.297,704.15205,0.0024110000,0.00031640000,0.0012000000,9.0050000e-05,11.989870,10.695013
34199,5802.8691,273.11302,0.0028500000,0.00018890000,0.00031760000,4.4210000e-05,12.283922,11.034149
25006,6070.9159,284.07578,0.0018160000,0.00013830000,0.00054610000,5.5210000e-05,12.063866,10.774121
924,3983.6418,185.76626,0.015010000,0.00039860000,0.019540000,0.00033630000,12.248231,10.946984
9373,5999.6490,281.12981,0.0024970000,0.00011220000,0.0016560000,6.6140000e-05,12.648684,11.481789
19716,5810.3852,274.10922,0.0013740000,0.00015360000,0.00072130000,6.4990000e-05,10.923991,9.6510649
23627,6501.9922,305.06048,0.0017590000,0.00017370000,0.00058160000,6.8070000e-05,10.725001,9.4662599
20083,6137.5549,288.21619,0.0024430000,0.00017070000,0.00071270000,0.00010060000,10.744026,9.5047868
24534,5628.8637,264.18605,0.0019030000,0.00012340000,0.00057420000,4.5870000e-05,10.622063,9.3875071
30552,6760.8397,317.60070,0.0012500000,0.00015130000,0.00034680000,4.9910000e-05,10.492197,9.3097618
24234,5641.6217,264.83506,0.0017550000,0.00012660000,0.00059220000,5.5720000e-05,10.775010,9.5565738
7025,5470.3043,256.60968,0.0025970000,0.00013660000,0.0021740000,6.5850000e-05,10.677068,9.4329103
36141,6839.1379,320.66555,0.0016070000,0.00014990000,0.00023230000,5.0770000e-05,11.637092,10.497060
23928,7866.8606,368.35454,0.0022320000,0.00015450000,0.00046460000,5.3500000e-05,12.565993,11.361229
35399,6257.1907,292.59078,0.0016610000,0.00016070000,0.00028250000,5.2160000e-05,11.985197,10.691005
35626,6423.0909,302.06554,0.0010250000,0.00012820000,0.00023090000,4.7770000e-05,12.087831,10.816120
15285,6512.2411,305.44239,0.0014570000,0.00015330000,0.00097430000,5.8860000e-05,12.261819,11.101185
6966,5246.3645,247.03017,0.0030940000,0.00015780000,0.0022230000,8.3220000e-05,12.072102,10.777115
29330,6457.0426,302.49475,0.0017620000,0.00014730000,0.00041310000,5.6470000e-05,11.846115,10.649937
18107,3996.4471,188.86197,0.0030240000,0.00014080000,0.00099790000,6.0430000e-05,12.138872,10.873921
6343,9975.9836,468.11973,0.0046410000,0.00030960000,0.0021530000,8.1030000e-05,12.239086,11.011176
9616,14900.826,697.22176,0.0032260000,0.00031910000,0.0011450000,5.9650000e-05,11.995848,10.726985
7340,11967.580,563.79760,0.0033300000,0.00032600000,0.0016580000,6.9680000e-05,11.935074,10.704942
13360,10718.659,501.63578,0.0020330000,0.00020540000,0.00086470000,5.9660000e-05,11.818133,10.680896
22894,11822.622,552.94803,0.0015300000,0.00018130000,0.00029500000,5.6600000e-05,12.262914,10.987870
13044,13845.298,649.83926,0.0023940000,0.00028230000,0.00071830000,7.2050000e-05,12.087831,10.797970
6125,12396.945,582.45058,0.0038030000,0.00026240000,0.0020930000,6.8770000e-05,12.338291,11.072822
50074,3588.6582,167.59912,0.00050870000,7.2030000e-05,0.00017240000,4.7690000e-05,12.094843,10.826181
37415,2615.0224,122.59093,0.0015800000,0.00010470000,0.00047700000,5.5500000e-05,12.268953,11.111109
26093,3019.6167,141.65402,0.00085670000,8.3270000e-05,0.00071110000,5.5570000e-05,11.997133,10.745918
3144,2474.0744,115.98522,0.0052680000,0.00016640000,0.0050360000,0.00011050000,12.248771,10.954803
23880,2485.5358,116.50924,0.0012040000,8.5190000e-05,0.00080570000,5.7340000e-05,12.011805,10.824092
22844,5967.0784,280.03606,0.0012950000,0.00015900000,0.00061500000,4.8150000e-05,12.170086,10.907957
22310,6354.5870,297.35174,0.0013530000,0.00012860000,0.00061170000,5.6790000e-05,12.234810,11.009111
16336,6328.0416,297.81597,0.0016630000,0.00013700000,0.00093040000,5.9230000e-05,11.886002,10.743009
28087,5067.4584,237.67169,0.0020960000,0.00016090000,0.00051090000,5.3930000e-05,12.118071,10.872102
7463,5705.2433,272.06462,0.0021310000,0.00017000000,0.0020600000,6.7750000e-05,12.166073,10.909085
41786,6570.2917,307.99466,0.0016570000,0.00016780000,0.00015390000,7.6140000e-05,11.849103,10.655880
30426,6653.8870,311.82125,0.0014500000,0.00013430000,0.00037050000,8.4650000e-05,11.970041,10.737856
41381,6532.0769,305.51237,0.0020830000,0.00014620000,0.00014610000,5.9090000e-05,11.858117,10.657073
6941,5719.7708,269.15661,0.0026250000,0.00016350000,0.0021940000,7.9760000e-05,12.240158,10.970215
19296,5467.3525,256.81470,0.0013840000,0.00014970000,0.00078950000,5.8480000e-05,11.960882,10.776116
41436,2514.7329,118.67199,0.0010330000,8.6520000e-05,0.00041960000,4.0660000e-05,11.763897,10.655880
40139,6015.3759,282.08963,0.0012050000,0.00011880000,0.00020850000,6.3070000e-05,12.175125,10.907206
30538,6491.7837,303.78273,0.0012740000,0.00010600000,0.00038890000,5.3750000e-05,12.132056,10.887850
28553,5905.9214,276.71681,0.0013250000,0.00011340000,0.00047800000,5.4810000e-05,11.700110,10.593921
40229,6618.0135,310.87774,0.0011050000,0.00015260000,0.00016710000,5.8230000e-05,11.975910,10.713078
47964,5491.6086,258.68788,0.0020230000,0.00016090000,6.5960000e-05,5.9260000e-05,11.739958,10.612083
5293,5775.2311,271.18184,0.0019920000,0.00014310000,0.0031970000,8.9800000e-05,12.287276,10.989084
30081,5779.8806,270.19378,0.0019620000,0.00014340000,0.00043580000,5.8180000e-05,12.010069,10.785140
30350,5782.0907,271.02067,0.0012360000,0.00011700000,0.00039630000,5.0660000e-05,12.195000,10.963075
23675,4804.3143,225.20182,0.0024130000,0.00014430000,0.00070710000,5.5230000e-05,12.109956,10.852999
21845,5148.5471,241.61700,0.0017390000,0.00014150000,0.00073270000,5.8000000e-05,11.869109,10.800009
41880,6980.7642,327.02087,0.0011230000,0.00013910000,0.00012700000,5.4810000e-05,11.840906,10.734968
10993,9570.1638,448.63392,0.0037700000,0.00024830000,0.0012060000,6.3260000e-05,12.128180,10.820965
22951,8703.4168,407.99976,0.0036430000,0.00020070000,0.00046720000,5.7560000e-05,12.646343,11.540067
14768,10442.520,488.17167,0.0022800000,0.00021660000,0.00078250000,6.3270000e-05,11.992855,10.758945
20446,10111.585,473.48058,0.0019650000,0.00023460000,0.00045750000,5.8480000e-05,12.203779,10.934974
18442,8757.0809,412.87291,0.0024540000,0.00022930000,0.00056610000,5.9260000e-05,12.048928,10.763870
14135,7706.5879,361.04752,0.0035030000,0.00016460000,0.0010000000,6.7650000e-05,12.330106,11.090907
20810,10262.877,481.14426,0.0017850000,0.00020560000,0.00046810000,4.4490000e-05,12.272814,10.969022
49345,6995.1617,328.61512,0.00077090000,0.00010940000,-3.0550000e-05,5.9670000e-05,11.933860,10.778115
34058,5990.6723,281.43743,0.0011720000,0.00013660000,0.00029850000,5.2840000e-05,11.920997,10.720958
17114,5768.0316,271.16301,0.0013330000,0.00014530000,0.00090110000,5.7340000e-05,12.058864,10.830022
20239,5512.5708,260.09549,0.0013810000,0.00010810000,0.00073070000,6.2710000e-05,11.723177,10.597021
42707,5807.4936,273.55343,0.0018080000,0.00015870000,0.00017480000,5.3740000e-05,12.446184,11.207230
8803,5732.8587,269.77751,0.0017840000,0.00013500000,0.0017520000,9.9400000e-05,12.372270,11.112016
45488,4700.6142,219.77522,0.0027750000,0.00013480000,0.00023770000,5.9860000e-05,11.861894,10.663955
30425,6774.1366,316.84960,0.0010860000,0.00011280000,0.00038160000,5.7040000e-05,12.188846,10.945038
42866,5273.0954,247.13420,0.0016320000,0.00013170000,0.00018730000,4.5070000e-05,12.154119,10.898975
24990,5699.8564,266.86602,0.0016130000,0.00013660000,0.00057760000,7.0250000e-05,12.308194,11.064976
27923,5251.4875,246.74705,0.0016300000,0.00010830000,0.00053310000,6.0460000e-05,11.941163,10.752087
36552,5627.1990,264.56663,0.0014810000,0.00013750000,0.00027120000,4.9410000e-05,12.098131,10.827925
31490,3852.9239,179.98936,0.0030190000,0.00018290000,0.00055250000,4.4960000e-05,11.805844,10.663055
27365,6036.2436,283.07231,0.0013440000,0.00014360000,0.00048240000,6.4430000e-05,11.679121,10.614948
6559,4771.3560,223.79880,0.0031010000,0.00014300000,0.0024380000,9.9920000e-05,12.184253,10.898975
39122,5939.3026,278.22756,0.0011630000,0.00011980000,0.00022290000,5.9970000e-05,12.218921,10.945816
43387,4242.5081,200.13010,0.0010020000,0.00011210000,0.00022730000,5.5820000e-05,12.172099,10.945816
31187,4510.8212,210.89959,0.0011160000,0.00010130000,0.00049340000,6.0960000e-05,11.797966,10.629100
16033,9039.4710,424.58538,0.0023210000,0.00018290000,0.00073540000,5.7870000e-05,12.241768,10.971011
22682,8686.5110,406.38374,0.0033770000,0.00020540000,0.00050050000,5.7580000e-05,11.751861,10.698106
21444,11037.696,516.45374,0.0015730000,0.00020930000,0.00039800000,5.6340000e-05,11.911052,10.768157
13673,8296.7997,389.19339,0.0031700000,0.00022870000,0.00097380000,6.1330000e-05,11.746064,10.663955
27654,10196.795,477.18821,0.0017390000,0.00020260000,0.00020480000,5.1490000e-05,11.843880,10.663055
35814,2875.4472,134.62362,0.00096480000,7.6900000e-05,0.00047740000,5.0070000e-05,11.822868,10.669070
41696,3272.4294,152.70814,0.00059240000,6.5400000e-05,0.00034420000,5.0430000e-05,12.407972,11.192966
33859,2758.0986,128.59883,0.0015550000,7.9550000e-05,0.00056270000,4.6300000e-05,12.172099,10.907957
15617,2763.7315,129.25921,0.0019300000,9.0240000e-05,0.0012500000,5.8660000e-05,11.972971,10.721907
51789,2519.7050,118.98440,0.0010020000,7.5560000e-05,0.00019200000,4.3260000e-05,11.973810,10.781120
48119,3240.4166,151.27536,0.00053660000,5.4220000e-05,0.00024600000,4.8230000e-05,11.821044,10.725078
25798,2949.0613,138.15200,0.00085250000,6.3120000e-05,0.00071570000,4.5340000e-05,12.248231,10.975002
51738,2884.2404,134.29934,0.0010860000,5.8100000e-05,0.00021320000,4.0290000e-05,12.108055,10.880131
27079,4266.5751,199.76051,0.0026720000,0.00010020000,0.00060940000,4.6270000e-05,12.259088,10.989894
30200,4620.8363,215.78432,0.0026560000,0.00012080000,0.00053570000,5.0800000e-05,12.168078,10.921952
5146,5614.9908,263.89655,0.0029820000,0.00015460000,0.0029260000,7.8340000e-05,12.072102,10.804100
8420,5087.2321,238.76571,0.0027540000,0.00015960000,0.0018940000,9.6880000e-05,12.354850,11.062807
